#V3.30.13-safe;_2019_03_09;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.0
#Stock Synthesis (SS) is a work of the U.S. Government and is not subject to copyright protection in the United States.
#Foreign copyrights may apply. See copyright.txt for more information.
#_user_support_available_at:NMFS.Stock.Synthesis@noaa.gov
#_user_info_available_at:https://vlab.ncep.noaa.gov/group/stock-synthesis
#_Start_time: Tue Jun  4 21:41:07 2019
#_Number_of_datafiles: 1

#_observed data: 
#V3.30.13-safe;_2019_03_09;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.0
#Stock Synthesis (SS) is a work of the U.S. Government and is not subject to copyright protection in the United States.
#Foreign copyrights may apply. See copyright.txt for more information.
1916 #_StartYr
2018 #_EndYr
1 #_Nseas
 12 #_months/season
2 #_Nsubseasons (even number, minimum is 2)
1 #_spawn_month
1 #_Ngenders: 1, 2, -1  (use -1 for 1 sex setup with SSB multiplied by female_frac parameter)
28 #_Nages=accumulator age, first age is always age 0
1 #_Nareas
12 #_Nfleets (including surveys)
#_fleet_type: 1=catch fleet; 2=bycatch only fleet; 3=survey; 4=ignore 
#_sample_timing: -1 for fishing fleet to use season-long catch-at-age for observations, or 1 to use observation month;  (always 1 for surveys)
#_fleet_area:  area the fleet/survey operates in 
#_units of catch:  1=bio; 2=num (ignored for surveys; their units read later)
#_catch_mult: 0=no; 1=yes
#_rows are fleets
#_fleet_type fishery_timing area catch_units need_catch_mult fleetname
 1 -1 1 1 0 Com  # 1
 1 -1 1 1 0 ComDisc  # 2
 1 -1 1 1 0 RecNorth  # 3
 1 -1 1 1 0 RecSouth  # 4
 3 1 1 0 0 DebCPFV  # 5
 3 1 1 0 0 RecOnboardNorth  # 6
 3 1 1 0 0 RecOnboardSouth  # 7
 3 1 1 0 0 PISCO  # 8
 3 1 1 0 0 CCFRP  # 9
 3 1 1 0 0 RecDocksideNorth  # 10
 3 1 1 0 0 RecDocksideSouth  # 11
 3 1 1 0 0 Dummy1  # 12
#Bycatch_fleet_input_goes_next
#a:  fleet index
#b:  1=include dead bycatch in total dead catch for F0.1 and MSY optimizations and forecast ABC; 2=omit from total catch for these purposes (but still include the mortality)
#c:  1=Fmult scales with other fleets; 2=bycatch F constant at input value; 3=bycatch F from range of years
#d:  F or first year of range
#e:  last year of range
#f:  not used
# a   b   c   d   e   f 
#_Catch data: yr, seas, fleet, catch, catch_se
#_catch_se:  standard error of log(catch)
#_NOTE:  catch data is ignored for survey fleets
1994 1 1 60.0619 0.01
1995 1 1 91.4224 0.01
1996 1 1 94.7123 0.01
1997 1 1 69.3737 0.01
1998 1 1 65.2778 0.01
1999 1 1 62.7005 0.01
2000 1 1 53.9085 0.01
2001 1 1 53.4096 0.01
2002 1 1 42.2761 0.01
2003 1 1 20.1848 0.01
2004 1 1 26.2684 0.01
2005 1 1 28.0914 0.01
2006 1 1 23.8657 0.01
2007 1 1 30.1389 0.01
2008 1 1 36.0637 0.01
2009 1 1 35.4205 0.01
2010 1 1 38.6506 0.01
2011 1 1 42.2834 0.01
2012 1 1 33.4619 0.01
2013 1 1 33.168 0.01
2014 1 1 36.1531 0.01
2015 1 1 43.1842 0.01
2016 1 1 36.8444 0.01
2017 1 1 41.5064 0.01
2018 1 1 46.0809 0.01
-999 1 2 0 0.01
1916 1 2 0.381076 0.01
1917 1 2 0.591993 0.01
1918 1 2 0.692335 0.01
1919 1 2 0.481506 0.01
1920 1 2 0.491029 0.01
1921 1 2 0.40546 0.01
1922 1 2 0.34877 0.01
1923 1 2 0.377071 0.01
1924 1 2 0.217904 0.01
1925 1 2 0.272279 0.01
1926 1 2 0.439901 0.01
1927 1 2 0.373644 0.01
1928 1 2 0.451604 0.01
1929 1 2 0.373644 0.01
1930 1 2 0.529563 0.01
1931 1 2 0.188936 0.01
1932 1 2 0.612061 0.01
1933 1 2 0.253413 0.01
1934 1 2 0.171258 0.01
1935 1 2 0.0424166 0.01
1936 1 2 0.000533958 0.01
1937 1 2 0.714229 0.01
1938 1 2 1.01038 0.01
1939 1 2 1.28917 0.01
1940 1 2 1.65895 0.01
1941 1 2 1.6735 0.01
1942 1 2 0.838286 0.01
1943 1 2 1.07888 0.01
1944 1 2 0.00462777 0.01
1945 1 2 0.0578466 0.01
1946 1 2 1.63955 0.01
1947 1 2 2.62067 0.01
1948 1 2 2.35089 0.01
1949 1 2 1.79809 0.01
1950 1 2 1.68382 0.01
1951 1 2 2.45158 0.01
1952 1 2 2.73365 0.01
1953 1 2 3.19998 0.01
1954 1 2 4.04796 0.01
1955 1 2 2.95276 0.01
1956 1 2 4.06541 0.01
1957 1 2 3.74824 0.01
1958 1 2 3.32266 0.01
1959 1 2 1.92651 0.01
1960 1 2 1.12178 0.01
1961 1 2 1.76236 0.01
1962 1 2 2.74331 0.01
1963 1 2 2.25072 0.01
1964 1 2 1.67524 0.01
1965 1 2 2.17993 0.01
1966 1 2 1.35842 0.01
1967 1 2 0.668529 0.01
1968 1 2 0.822267 0.01
1969 1 2 0.980368 0.01
1970 1 2 1.39379 0.01
1971 1 2 1.41391 0.01
1972 1 2 1.90551 0.01
1973 1 2 3.08327 0.01
1974 1 2 3.27755 0.01
1975 1 2 3.24524 0.01
1976 1 2 3.32578 0.01
1977 1 2 2.95597 0.01
1978 1 2 4.25853 0.01
1979 1 2 3.35937 0.01
1980 1 2 6.24405 0.01
1981 1 2 5.16721 0.01
1982 1 2 3.82224 0.01
1983 1 2 2.63745 0.01
1984 1 2 1.45382 0.01
1985 1 2 0.826138 0.01
1986 1 2 2.50049 0.01
1987 1 2 3.3563 0.01
1988 1 2 5.46757 0.01
1989 1 2 4.46171 0.01
1990 1 2 4.58857 0.01
1991 1 2 6.75399 0.01
1992 1 2 8.23927 0.01
1993 1 2 7.26793 0.01
1994 1 2 5.89208 0.01
1995 1 2 8.96853 0.01
1996 1 2 9.29127 0.01
1997 1 2 6.80556 0.01
1998 1 2 6.40375 0.01
1999 1 2 6.15092 0.01
2000 1 2 5.28842 0.01
2001 1 2 5.23948 0.01
2002 1 2 4.14729 0.01
2003 1 2 13.0391 0.01
2004 1 2 2.65847 0.01
2005 1 2 3.3271 0.01
2006 1 2 4.09519 0.01
2007 1 2 4.50435 0.01
2008 1 2 1.62694 0.01
2009 1 2 5.37567 0.01
2010 1 2 3.91541 0.01
2011 1 2 5.72236 0.01
2012 1 2 1.93056 0.01
2013 1 2 2.85136 0.01
2014 1 2 2.8466 0.01
2015 1 2 2.92927 0.01
2016 1 2 2.41543 0.01
2017 1 2 1.64836 0.01
2018 1 2 2.5382 0.01
-999 1 3 0 0.01
1916 1 3 0 0
1917 1 3 0 0
1918 1 3 0 0
1919 1 3 0 0
1920 1 3 0 0
1921 1 3 0 0
1922 1 3 0 0
1923 1 3 0 0
1924 1 3 0 0
1925 1 3 0 0
1926 1 3 0 0
1927 1 3 0 0
1928 1 3 0.835335 0.01
1929 1 3 1.67024 0.01
1930 1 3 1.9195 0.01
1931 1 3 2.55921 0.01
1932 1 3 3.19892 0.01
1933 1 3 3.83858 0.01
1934 1 3 4.47829 0.01
1935 1 3 5.11795 0.01
1936 1 3 5.7577 0.01
1937 1 3 6.82491 0.01
1938 1 3 6.71253 0.01
1939 1 3 5.86999 0.01
1940 1 3 8.45375 0.01
1941 1 3 7.81314 0.01
1942 1 3 4.15048 0.01
1943 1 3 3.96944 0.01
1944 1 3 3.25923 0.01
1945 1 3 4.34549 0.01
1946 1 3 7.47888 0.01
1947 1 3 5.91685 0.01
1948 1 3 11.8082 0.01
1949 1 3 15.3033 0.01
1950 1 3 18.6493 0.01
1951 1 3 22.9719 0.01
1952 1 3 19.9884 0.01
1953 1 3 17.0221 0.01
1954 1 3 21.1612 0.01
1955 1 3 25.2268 0.01
1956 1 3 28.1672 0.01
1957 1 3 31.7976 0.01
1958 1 3 48.1543 0.01
1959 1 3 38.2531 0.01
1960 1 3 28.6563 0.01
1961 1 3 27.743 0.01
1962 1 3 28.0388 0.01
1963 1 3 27.5342 0.01
1964 1 3 21.7291 0.01
1965 1 3 31.1008 0.01
1966 1 3 33.8468 0.01
1967 1 3 37.0845 0.01
1968 1 3 36.7771 0.01
1969 1 3 31.4618 0.01
1970 1 3 41.2545 0.01
1971 1 3 31.1753 0.01
1972 1 3 41.4961 0.01
1973 1 3 50.0229 0.01
1974 1 3 51.6049 0.01
1975 1 3 49.014 0.01
1976 1 3 49.3004 0.01
1977 1 3 41.9921 0.01
1978 1 3 32.5697 0.01
1979 1 3 36.2294 0.01
1980 1 3 80.5558 0.01
1981 1 3 81.3201 0.01
1982 1 3 82.0844 0.01
1983 1 3 82.8486 0.01
1984 1 3 150.471 0.01
1985 1 3 158.339 0.01
1986 1 3 171.814 0.01
1987 1 3 118.51 0.01
1988 1 3 79.4273 0.01
1989 1 3 66.6134 0.01
1990 1 3 82.3282 0.01
1991 1 3 98.043 0.01
1992 1 3 113.758 0.01
1993 1 3 127.706 0.01
1994 1 3 97.3902 0.01
1995 1 3 49.2483 0.01
1996 1 3 38.0567 0.01
1997 1 3 38.146 0.01
1998 1 3 43.5484 0.01
1999 1 3 48.1669 0.01
2000 1 3 66.528 0.01
2001 1 3 106.234 0.01
2002 1 3 84.2764 0.01
2003 1 3 111.497 0.01
2004 1 3 41.7523 0.01
2005 1 3 47.5148 0.01
2006 1 3 48.0965 0.01
2007 1 3 32.881 0.01
2008 1 3 45.136 0.01
2009 1 3 65.6365 0.01
2010 1 3 106.763 0.01
2011 1 3 76.1598 0.01
2012 1 3 48.2486 0.01
2013 1 3 38.4258 0.01
2014 1 3 56.9645 0.01
2015 1 3 58.0918 0.01
2016 1 3 65.7177 0.01
2017 1 3 49.3562 0.01
2018 1 3 36.4778 0.01
-999 1 4 0 0.01
1916 1 4 0 0
1917 1 4 0 0
1918 1 4 0 0
1919 1 4 0 0
1920 1 4 0 0
1921 1 4 0 0
1922 1 4 0 0
1923 1 4 0 0
1924 1 4 0 0
1925 1 4 0 0
1926 1 4 0 0
1927 1 4 0 0
1928 1 4 0.01548 0.01
1929 1 4 0.03096 0.01
1930 1 4 0.04644 0.01
1931 1 4 0.06192 0.01
1932 1 4 0.0774 0.01
1933 1 4 0.09288 0.01
1934 1 4 0.10836 0.01
1935 1 4 0.12384 0.01
1936 1 4 0.218753 0.01
1937 1 4 0.313665 0.01
1938 1 4 0.408578 0.01
1939 1 4 0.503491 0.01
1940 1 4 0.598404 0.01
1941 1 4 0.693316 0.01
1942 1 4 0.788229 0.01
1943 1 4 0.883142 0.01
1944 1 4 0.978054 0.01
1945 1 4 1.07297 0.01
1946 1 4 1.16788 0.01
1947 1 4 1.26279 0.01
1948 1 4 1.3577 0.01
1949 1 4 1.45262 0.01
1950 1 4 1.54753 0.01
1951 1 4 1.64244 0.01
1952 1 4 1.73736 0.01
1953 1 4 1.83227 0.01
1954 1 4 1.92718 0.01
1955 1 4 2.02209 0.01
1956 1 4 2.11701 0.01
1957 1 4 2.21192 0.01
1958 1 4 2.30683 0.01
1959 1 4 2.40175 0.01
1960 1 4 2.49666 0.01
1961 1 4 2.59157 0.01
1962 1 4 2.68648 0.01
1963 1 4 2.7814 0.01
1964 1 4 2.87631 0.01
1965 1 4 2.97122 0.01
1966 1 4 3.06614 0.01
1967 1 4 3.16105 0.01
1968 1 4 3.25596 0.01
1969 1 4 3.35087 0.01
1970 1 4 3.44578 0.01
1971 1 4 3.5407 0.01
1972 1 4 3.63561 0.01
1973 1 4 3.73052 0.01
1974 1 4 3.82544 0.01
1975 1 4 3.92035 0.01
1976 1 4 4.01526 0.01
1977 1 4 4.11017 0.01
1978 1 4 4.20509 0.01
1979 1 4 4.3 0.01
1980 1 4 4.54 0.01
1981 1 4 4.124 0.01
1982 1 4 3.708 0.01
1983 1 4 3.292 0.01
1984 1 4 5.578 0.01
1985 1 4 5.737 0.01
1986 1 4 6.519 0.01
1987 1 4 5.783 0.01
1988 1 4 4.8 0.01
1989 1 4 3.574 0.01
1990 1 4 2.729 0.01
1991 1 4 1.885 0.01
1992 1 4 1.041 0.01
1993 1 4 1.971 0.01
1994 1 4 3.032 0.01
1995 1 4 1.188 0.01
1996 1 4 5.227 0.01
1997 1 4 2.84 0.01
1998 1 4 2.524 0.01
1999 1 4 10.446 0.01
2000 1 4 4.392 0.01
2001 1 4 3.293 0.01
2002 1 4 2.149 0.01
2003 1 4 2.704 0.01
2004 1 4 0.975 0.01
2005 1 4 6.586 0.01
2006 1 4 2.127 0.01
2007 1 4 2.702 0.01
2008 1 4 3.608 0.01
2009 1 4 4.301 0.01
2010 1 4 3.902 0.01
2011 1 4 10.242 0.01
2012 1 4 9.887 0.01
2013 1 4 8.858 0.01
2014 1 4 9.06 0.01
2015 1 4 4.995 0.01
2016 1 4 6.574 0.01
2017 1 4 11.151 0.01
2018 1 4 6.3 0.01
-9999 0 0 0 0
#
 #_CPUE_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F; >=30 for special types
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_SD_Report: 0=no sdreport; 1=enable sdreport
#_Fleet Units Errtype SD_Report
1 0 0 0 # Com
2 0 0 0 # ComDisc
3 0 0 0 # RecNorth
4 0 0 0 # RecSouth
5 0 0 0 # DebCPFV
6 0 0 0 # RecOnboardNorth
7 0 0 0 # RecOnboardSouth
8 0 0 0 # PISCO
9 0 0 0 # CCFRP
10 0 0 0 # RecDocksideNorth
11 0 0 0 # RecDocksideSouth
12 0 0 0 # Dummy1
#_yr month fleet obs stderr
1988 7 5 0.21715 0.16812 #_ DebCPFV
1989 7 5 0.33974 0.15196 #_ DebCPFV
1992 7 5 0.29941 0.16744 #_ DebCPFV
1993 7 5 0.2029 0.13742 #_ DebCPFV
1994 7 5 0.23051 0.11639 #_ DebCPFV
1995 7 5 0.2479 0.10457 #_ DebCPFV
1996 7 5 0.27653 0.10372 #_ DebCPFV
1997 7 5 0.21121 0.09422 #_ DebCPFV
1998 7 5 0.24141 0.10879 #_ DebCPFV
2001 7 6 0.316919 0.12022 #_ RecOnboardNorth
2002 7 6 0.193759 0.140447 #_ RecOnboardNorth
2003 7 6 0.280967 0.074309 #_ RecOnboardNorth
2004 7 6 0.271151 0.057532 #_ RecOnboardNorth
2005 7 6 0.260593 0.08132 #_ RecOnboardNorth
2006 7 6 0.341018 0.075902 #_ RecOnboardNorth
2007 7 6 0.331195 0.082265 #_ RecOnboardNorth
2008 7 6 0.333108 0.076968 #_ RecOnboardNorth
2009 7 6 0.274678 0.082895 #_ RecOnboardNorth
2010 7 6 0.263336 0.072272 #_ RecOnboardNorth
2011 7 6 0.238417 0.068972 #_ RecOnboardNorth
2012 7 6 0.182356 0.079424 #_ RecOnboardNorth
2013 7 6 0.086908 0.090389 #_ RecOnboardNorth
2014 7 6 0.100558 0.098395 #_ RecOnboardNorth
2015 7 6 0.169248 0.097118 #_ RecOnboardNorth
2016 7 6 0.175849 0.084968 #_ RecOnboardNorth
2017 7 6 0.149187 0.121479 #_ RecOnboardNorth
2018 7 6 0.297677 0.101775 #_ RecOnboardNorth
2001 7 7 0.014007 0.515439 #_ RecOnboardSouth
2002 7 7 0.011314 0.374565 #_ RecOnboardSouth
2003 7 7 0.025657 0.327749 #_ RecOnboardSouth
2004 7 7 0.008212 0.370881 #_ RecOnboardSouth
2005 7 7 0.022403 0.242266 #_ RecOnboardSouth
2006 7 7 0.038851 0.206365 #_ RecOnboardSouth
2007 7 7 0.077016 0.163536 #_ RecOnboardSouth
2008 7 7 0.064881 0.164054 #_ RecOnboardSouth
2009 7 7 0.068701 0.155006 #_ RecOnboardSouth
2010 7 7 0.076231 0.145878 #_ RecOnboardSouth
2011 7 7 0.14704 0.114966 #_ RecOnboardSouth
2012 7 7 0.093033 0.113101 #_ RecOnboardSouth
2013 7 7 0.07254 0.120523 #_ RecOnboardSouth
2014 7 7 0.086194 0.134814 #_ RecOnboardSouth
2015 7 7 0.05557 0.169448 #_ RecOnboardSouth
2016 7 7 0.087446 0.13755 #_ RecOnboardSouth
2017 7 7 0.0849 0.171705 #_ RecOnboardSouth
2018 7 7 0.081485 0.182302 #_ RecOnboardSouth
2001 7 8 1.65842 0.232917 #_ PISCO
2002 7 8 2.05332 0.214556 #_ PISCO
2003 7 8 2.52652 0.185012 #_ PISCO
2004 7 8 1.28625 0.219184 #_ PISCO
2005 7 8 0.907364 0.235172 #_ PISCO
2006 7 8 0.865916 0.225663 #_ PISCO
2007 7 8 0.685078 0.235826 #_ PISCO
2008 7 8 0.924399 0.221947 #_ PISCO
2009 7 8 0.594345 0.218653 #_ PISCO
2010 7 8 0.67429 0.205874 #_ PISCO
2011 7 8 1.24274 0.185503 #_ PISCO
2012 7 8 1.33746 0.234711 #_ PISCO
2013 7 8 1.4509 0.223272 #_ PISCO
2014 7 8 1.4334 0.231045 #_ PISCO
2015 7 8 2.54746 0.215311 #_ PISCO
2016 7 8 2.17251 0.222343 #_ PISCO
2017 7 8 1.79937 0.228136 #_ PISCO
2018 7 8 1.2421 0.190669 #_ PISCO
2007 7 9 1.20354 0.15315 #_ CCFRP
2008 7 9 1.14193 0.155003 #_ CCFRP
2009 7 9 1.13031 0.156012 #_ CCFRP
2010 7 9 1.32011 0.155543 #_ CCFRP
2011 7 9 0.968427 0.156748 #_ CCFRP
2012 7 9 1.00167 0.154604 #_ CCFRP
2013 7 9 0.384814 0.158726 #_ CCFRP
2014 7 9 0.813768 0.154745 #_ CCFRP
2015 7 9 1.02917 0.159913 #_ CCFRP
2016 7 9 0.960983 0.155543 #_ CCFRP
2017 7 9 1.17671 0.156697 #_ CCFRP
2018 7 9 1.33138 0.157516 #_ CCFRP
1984 7 10 0.04104 0.604 #_ RecDocksideNorth
1985 7 10 0.02822 0.54845 #_ RecDocksideNorth
1986 7 10 0.08916 0.57948 #_ RecDocksideNorth
1987 7 10 0.02239 0.66465 #_ RecDocksideNorth
1988 7 10 0.0255 0.6122 #_ RecDocksideNorth
1989 7 10 0.02272 0.66226 #_ RecDocksideNorth
1995 7 10 0.0435 0.64163 #_ RecDocksideNorth
1996 7 10 0.04411 0.52497 #_ RecDocksideNorth
1999 7 10 0.02586 0.53354 #_ RecDocksideNorth
1980 7 11 0.076397 0.212394 #_ RecDocksideSouth
1981 7 11 0.053212 0.240191 #_ RecDocksideSouth
1982 7 11 0.065319 0.248533 #_ RecDocksideSouth
1983 7 11 0.131316 0.126935 #_ RecDocksideSouth
1984 7 11 0.092281 0.16721 #_ RecDocksideSouth
1985 7 11 0.086738 0.209593 #_ RecDocksideSouth
1986 7 11 0.034145 0.185109 #_ RecDocksideSouth
1996 7 11 0.035058 0.275952 #_ RecDocksideSouth
1998 7 11 0.047874 0.258855 #_ RecDocksideSouth
1999 7 11 0.046615 0.222291 #_ RecDocksideSouth
-9999 1 1 1 1 # terminator for survey observations 
#
0 #_N_fleets_with_discard
#_discard_units (1=same_as_catchunits(bio/num); 2=fraction; 3=numbers)
#_discard_errtype:  >0 for DF of T-dist(read CV below); 0 for normal with CV; -1 for normal with se; -2 for lognormal; -3 for trunc normal with CV
# note, only have units and errtype for fleets with discard 
#_Fleet units errtype
# -9999 0 0 0.0 0.0 # terminator for discard data 
#
0 #_use meanbodysize_data (0/1)
#_COND_0 #_DF_for_meanbodysize_T-distribution_like
# note:  type=1 for mean length; type=2 for mean body weight 
#_yr month fleet part type obs stderr
#  -9999 0 0 0 0 0 0 # terminator for mean body size data 
#
# set up population length bin structure (note - irrelevant if not using size data and using empirical wtatage
1 # length bin method: 1=use databins; 2=generate from binwidth,min,max below; 3=read vector
# no additional input for option 1
# read binwidth, minsize, lastbin size for option 2
# read N poplen bins, then vector of bin lower boundaries, for option 3
1 # use length composition data (0/1)
#_mintailcomp: upper and lower distribution for females and males separately are accumulated until exceeding this level.
#_addtocomp:  after accumulation of tails; this value added to all bins
#_males and females treated as combined gender below this bin number 
#_compressbins: accumulate upper tail by this number of bins; acts simultaneous with mintailcomp; set=0 for no forced accumulation
#_Comp_Error:  0=multinomial, 1=dirichlet
#_Comp_Error2:  parm number  for dirichlet
#_minsamplesize: minimum sample size; set to 1 to match 3.24, minimum value is 0.001
#_mintailcomp addtocomp combM+F CompressBins CompError ParmSelect minsamplesize
-1 1e-07 0 0 0 0 0.001 #_fleet:1_Com
-1 1e-07 0 0 0 0 0.001 #_fleet:2_ComDisc
-1 1e-07 0 0 0 0 0.001 #_fleet:3_RecNorth
-1 1e-07 0 0 0 0 0.001 #_fleet:4_RecSouth
-1 1e-07 0 0 0 0 0.001 #_fleet:5_DebCPFV
-1 1e-07 0 0 0 0 0.001 #_fleet:6_RecOnboardNorth
-1 1e-07 0 0 0 0 0.001 #_fleet:7_RecOnboardSouth
-1 1e-07 0 0 0 0 0.001 #_fleet:8_PISCO
-1 1e-07 0 0 0 0 0.001 #_fleet:9_CCFRP
-1 1e-07 0 0 0 0 0.001 #_fleet:10_RecDocksideNorth
-1 1e-07 0 0 0 0 0.001 #_fleet:11_RecDocksideSouth
-1 1e-07 0 0 0 0 0.001 #_fleet:12_Dummy1
# sex codes:  0=combined; 1=use female only; 2=use male only; 3=use both as joint sexxlength distribution
# partition codes:  (0=combined; 1=discard; 2=retained
37 #_N_LengthBins; then enter lower edge of each length bin
 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40
#_yr month fleet sex part Nsamp datavector(female-male)
 1987 7 1 0 2 13.316 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1010 3338 1010 3030 5709 6368 8388 5358 13660 11683 7027 3954 0 0 0 0 0 0 0 0
 1992 7 1 0 2 148.598 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 128 0 80 751 1910 2812 7451 7349 4909 3573 2424 854 188 112 186 124 186 0 125 124 353
 1993 7 1 0 2 375.424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 63 78 399 558 1910 1738 3150 3458 4771 3088 2250 900 552 135 182 3 0 0 0 0 0
 1994 7 1 0 2 360.302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46 67 628 700 769 2017 1803 2821 6120 7514 7962 5574 4785 2610 2150 837 108 57 7 5 3 49 65
 1995 7 1 0 2 384.174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 135 46 98 868 1177 2309 2962 5838 7016 5275 7813 5950 3284 1095 903 195 258 42 59 0 0 0 0
 1996 7 1 0 2 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 180 606 262 228 872 2223 1718 1942 2351 1807 2255 2552 1052 1245 837 242 54 15 22 10 10 3 35
